,filename,ratio,weight,seed,min
625,rec05,0.5,0.99,6,1306.0
626,rec05,0.5,0.99,7,1307.0
627,rec05,0.2,0.8,6,1307.0
628,rec05,0.1,0.9,3,1307.0
629,rec05,0.5,0.99,0,1308.0
630,rec05,0.1,0.6,2,1308.0
631,rec05,0.2,0.8,9,1308.0
632,rec05,0.5,0.8,9,1309.0
633,rec05,0.3,0.7,7,1309.0
634,rec05,0.3,0.6,8,1310.0
635,rec05,0.5,0.9,9,1310.0
636,rec05,0.3,0.9,1,1311.0
637,rec05,0.4,0.9,6,1311.0
638,rec05,0.3,0.99,9,1312.0
639,rec05,0.3,0.9,5,1312.0
640,rec05,0.1,0.7,2,1312.0
641,rec05,0.2,0.7,9,1313.0
642,rec05,0.3,0.7,9,1314.0
643,rec05,0.1,0.8,2,1314.0
644,rec05,0.3,0.99,2,1314.0
645,rec05,0.5,0.7,8,1314.0
646,rec05,0.4,0.8,3,1315.0
647,rec05,0.5,0.99,5,1315.0
648,rec05,0.3,0.99,3,1315.0
649,rec05,0.5,0.6,1,1315.0
650,rec05,0.3,0.99,5,1315.0
651,rec05,0.2,0.9,3,1315.0
652,rec05,0.4,0.99,0,1316.0
653,rec05,0.1,0.9,5,1317.0
654,rec05,0.2,0.99,3,1317.0
655,rec05,0.2,0.9,1,1317.0
656,rec05,0.4,0.6,6,1317.0
657,rec05,0.1,0.6,3,1318.0
658,rec05,0.5,0.9,6,1318.0
659,rec05,0.2,0.9,6,1319.0
660,rec05,0.3,0.99,6,1319.0
661,rec05,0.2,0.9,0,1319.0
662,rec05,0.4,0.99,3,1319.0
663,rec05,0.2,0.6,4,1319.0
664,rec05,0.5,0.99,2,1319.0
665,rec05,0.2,0.6,8,1319.0
666,rec05,0.1,0.99,4,1320.0
667,rec05,0.3,0.9,2,1320.0
668,rec05,0.5,0.9,0,1320.0
669,rec05,0.1,0.8,7,1320.0
670,rec05,0.4,0.8,2,1320.0
671,rec05,0.3,0.8,1,1321.0
672,rec05,0.1,0.6,6,1322.0
673,rec05,0.1,0.6,1,1322.0
674,rec05,0.1,0.99,3,1323.0
675,rec05,0.5,0.8,1,1323.0
676,rec05,0.5,0.8,2,1323.0
677,rec05,0.2,0.7,4,1323.0
678,rec05,0.1,0.6,8,1323.0
679,rec05,0.4,0.99,1,1323.0
680,rec05,0.1,0.6,4,1323.0
681,rec05,0.2,0.99,6,1323.0
682,rec05,0.1,0.9,4,1323.0
683,rec05,0.4,0.8,6,1324.0
684,rec05,0.5,0.9,1,1324.0
685,rec05,0.3,0.9,9,1324.0
686,rec05,0.3,0.6,0,1324.0
687,rec05,0.3,0.7,5,1325.0
688,rec05,0.4,0.7,4,1325.0
689,rec05,0.5,0.6,3,1325.0
690,rec05,0.1,0.8,4,1325.0
691,rec05,0.2,0.6,2,1326.0
692,rec05,0.4,0.7,8,1326.0
693,rec05,0.1,0.9,2,1326.0
694,rec05,0.1,0.7,0,1327.0
695,rec05,0.2,0.9,7,1328.0
696,rec05,0.5,0.7,4,1328.0
697,rec05,0.3,0.7,4,1328.0
698,rec05,0.5,0.8,4,1329.0
699,rec05,0.2,0.8,4,1329.0
700,rec05,0.2,0.6,9,1330.0
701,rec05,0.5,0.99,9,1330.0
702,rec05,0.5,0.9,5,1331.0
703,rec05,0.5,0.8,0,1331.0
704,rec05,0.1,0.7,7,1331.0
705,rec05,0.1,0.8,9,1331.0
706,rec05,0.2,0.99,1,1331.0
707,rec05,0.5,0.9,8,1332.0
708,rec05,0.5,0.6,4,1332.0
709,rec05,0.1,0.7,9,1332.0
710,rec05,0.5,0.8,6,1332.0
711,rec05,0.4,0.6,8,1332.0
712,rec05,0.5,0.9,2,1332.0
713,rec05,0.3,0.9,8,1333.0
714,rec05,0.3,0.6,9,1333.0
715,rec05,0.2,0.8,0,1333.0
716,rec05,0.2,0.8,2,1334.0
717,rec05,0.3,0.9,7,1334.0
718,rec05,0.1,0.99,0,1334.0
719,rec05,0.2,0.99,7,1335.0
720,rec05,0.3,0.8,9,1335.0
721,rec05,0.3,0.9,0,1335.0
722,rec05,0.4,0.7,9,1335.0
723,rec05,0.2,0.8,1,1335.0
724,rec05,0.4,0.6,5,1335.0
725,rec05,0.3,0.9,3,1336.0
726,rec05,0.3,0.9,4,1336.0
727,rec05,0.1,0.99,8,1336.0
728,rec05,0.2,0.7,3,1336.0
729,rec05,0.1,0.6,9,1336.0
730,rec05,0.3,0.7,8,1336.0
731,rec05,0.2,0.7,1,1337.0
732,rec05,0.4,0.9,5,1337.0
733,rec05,0.4,0.99,8,1337.0
734,rec05,0.2,0.99,8,1337.0
735,rec05,0.5,0.99,1,1337.0
736,rec05,0.1,0.7,6,1337.0
737,rec05,0.1,0.8,1,1338.0
738,rec05,0.2,0.9,8,1338.0
739,rec05,0.5,0.6,0,1338.0
740,rec05,0.2,0.7,7,1339.0
741,rec05,0.5,0.6,6,1339.0
742,rec05,0.5,0.7,2,1339.0
743,rec05,0.2,0.6,7,1339.0
744,rec05,0.2,0.7,6,1339.0
745,rec05,0.4,0.9,1,1340.0
746,rec05,0.4,0.8,7,1340.0
747,rec05,0.1,0.6,7,1340.0
748,rec05,0.4,0.99,5,1341.0
749,rec05,0.3,0.8,3,1341.0
750,rec05,0.2,0.7,2,1341.0
751,rec05,0.4,0.7,1,1341.0
752,rec05,0.3,0.7,1,1341.0
753,rec05,0.5,0.8,7,1342.0
754,rec05,0.1,0.9,1,1342.0
755,rec05,0.1,0.9,9,1342.0
756,rec05,0.4,0.99,6,1342.0
757,rec05,0.4,0.6,3,1342.0
758,rec05,0.3,0.6,3,1343.0
759,rec05,0.2,0.8,7,1343.0
760,rec05,0.2,0.6,3,1343.0
761,rec05,0.3,0.8,2,1343.0
762,rec05,0.4,0.9,2,1344.0
763,rec05,0.4,0.6,4,1344.0
764,rec05,0.3,0.7,6,1344.0
765,rec05,0.5,0.6,7,1345.0
766,rec05,0.4,0.99,9,1345.0
767,rec05,0.5,0.99,4,1345.0
768,rec05,0.1,0.9,6,1345.0
769,rec05,0.4,0.99,2,1345.0
770,rec05,0.3,0.6,6,1345.0
771,rec05,0.1,0.8,5,1346.0
772,rec05,0.4,0.7,0,1346.0
773,rec05,0.2,0.9,4,1346.0
774,rec05,0.4,0.8,4,1346.0
775,rec05,0.1,0.6,5,1346.0
776,rec05,0.2,0.9,5,1346.0
777,rec05,0.4,0.7,7,1346.0
778,rec05,0.1,0.7,4,1346.0
779,rec05,0.2,0.6,1,1348.0
780,rec05,0.3,0.6,4,1348.0
781,rec05,0.1,0.99,2,1348.0
782,rec05,0.2,0.9,9,1349.0
783,rec05,0.1,0.7,3,1349.0
784,rec05,0.1,0.9,7,1350.0
785,rec05,0.2,0.99,5,1350.0
786,rec05,0.4,0.9,3,1350.0
787,rec05,0.2,0.99,0,1350.0
788,rec05,0.2,0.8,3,1350.0
789,rec05,0.3,0.6,1,1350.0
790,rec05,0.3,0.8,4,1350.0
791,rec05,0.3,0.7,2,1350.0
792,rec05,0.5,0.7,9,1351.0
793,rec05,0.1,0.99,9,1351.0
794,rec05,0.5,0.99,3,1351.0
795,rec05,0.2,0.99,2,1351.0
796,rec05,0.2,0.7,0,1351.0
797,rec05,0.4,0.8,0,1351.0
798,rec05,0.1,0.7,1,1351.0
799,rec05,0.5,0.8,8,1352.0
800,rec05,0.4,0.6,1,1352.0
801,rec05,0.1,0.9,8,1352.0
802,rec05,0.2,0.8,5,1352.0
803,rec05,0.2,0.9,2,1352.0
804,rec05,0.4,0.9,7,1352.0
805,rec05,0.3,0.99,4,1353.0
806,rec05,0.4,0.8,5,1353.0
807,rec05,0.5,0.6,5,1354.0
808,rec05,0.4,0.6,9,1355.0
809,rec05,0.5,0.7,5,1355.0
810,rec05,0.4,0.7,5,1355.0
811,rec05,0.3,0.7,3,1356.0
812,rec05,0.4,0.7,6,1356.0
813,rec05,0.2,0.6,6,1357.0
814,rec05,0.4,0.9,9,1358.0
815,rec05,0.3,0.6,2,1359.0
816,rec05,0.5,0.6,8,1359.0
817,rec05,0.4,0.7,2,1359.0
818,rec05,0.3,0.99,1,1360.0
819,rec05,0.3,0.8,0,1361.0
820,rec05,0.4,0.9,4,1361.0
821,rec05,0.5,0.9,3,1361.0
822,rec05,0.1,0.99,1,1362.0
823,rec05,0.5,0.7,3,1362.0
824,rec05,0.5,0.7,6,1362.0
825,rec05,0.1,0.8,0,1363.0
826,rec05,0.1,0.8,3,1363.0
827,rec05,0.2,0.6,0,1364.0
828,rec05,0.5,0.7,0,1365.0
829,rec05,0.3,0.8,5,1365.0
830,rec05,0.1,0.8,6,1366.0
831,rec05,0.1,0.99,6,1366.0
832,rec05,0.4,0.6,0,1367.0
833,rec05,0.4,0.8,1,1367.0
834,rec05,0.3,0.7,0,1370.0
835,rec05,0.5,0.6,2,1370.0
836,rec05,0.5,0.9,7,1372.0
837,rec05,0.5,0.6,9,1372.0
838,rec05,0.3,0.6,7,1374.0
839,rec05,0.4,0.99,4,1374.0
840,rec05,0.2,0.7,5,1374.0
841,rec05,0.3,0.6,5,1376.0
842,rec05,0.4,0.8,9,1376.0
843,rec05,0.4,0.6,7,1376.0
844,rec05,0.4,0.7,3,1379.0
845,rec05,0.1,0.7,5,1381.0
846,rec05,0.5,0.9,4,1382.0
847,rec05,0.5,0.7,7,1386.0
848,rec05,0.5,0.8,5,1388.0
849,rec13,0.5,0.6,5,2069.0
850,rec13,0.1,0.6,5,2077.0
851,rec13,0.2,0.9,9,2090.0
852,rec13,0.5,0.9,0,2096.0
853,rec13,0.2,0.8,2,2101.0
854,rec13,0.1,0.99,4,2103.0
855,rec13,0.4,0.99,2,2108.0
856,rec13,0.4,0.9,0,2109.0
857,rec13,0.1,0.8,4,2110.0
858,rec13,0.1,0.8,7,2113.0
859,rec13,0.3,0.9,6,2113.0
860,rec13,0.5,0.7,0,2116.0
861,rec13,0.4,0.6,3,2116.0
862,rec13,0.3,0.8,9,2117.0
863,rec13,0.1,0.99,6,2117.0
864,rec13,0.5,0.99,0,2121.0
865,rec13,0.4,0.99,0,2122.0
866,rec13,0.4,0.9,9,2122.0
867,rec13,0.3,0.7,6,2123.0
868,rec13,0.1,0.8,0,2123.0
869,rec13,0.5,0.9,6,2125.0
870,rec13,0.2,0.6,8,2128.0
871,rec13,0.1,0.8,9,2128.0
872,rec13,0.5,0.99,2,2128.0
873,rec13,0.1,0.9,0,2129.0
874,rec13,0.1,0.9,7,2132.0
875,rec13,0.4,0.8,5,2133.0
876,rec13,0.4,0.99,7,2134.0
877,rec13,0.1,0.9,1,2135.0
878,rec13,0.4,0.9,2,2136.0
879,rec13,0.4,0.9,6,2136.0
880,rec13,0.2,0.8,9,2136.0
881,rec13,0.1,0.99,3,2140.0
882,rec13,0.1,0.9,8,2140.0
883,rec13,0.5,0.9,9,2141.0
884,rec13,0.2,0.9,3,2141.0
885,rec13,0.3,0.8,2,2141.0
886,rec13,0.1,0.7,0,2141.0
887,rec13,0.3,0.99,1,2143.0
888,rec13,0.3,0.99,2,2144.0
889,rec13,0.3,0.9,5,2144.0
890,rec13,0.3,0.6,4,2144.0
891,rec13,0.4,0.6,6,2145.0
892,rec13,0.2,0.9,1,2146.0
893,rec13,0.1,0.9,4,2146.0
894,rec13,0.1,0.99,9,2148.0
895,rec13,0.4,0.8,7,2149.0
896,rec13,0.1,0.7,9,2149.0
897,rec13,0.1,0.8,1,2149.0
898,rec13,0.1,0.99,7,2150.0
899,rec13,0.1,0.9,2,2150.0
900,rec13,0.3,0.9,1,2150.0
901,rec13,0.4,0.6,0,2153.0
902,rec13,0.3,0.9,9,2153.0
903,rec13,0.4,0.6,8,2154.0
904,rec13,0.3,0.6,7,2154.0
905,rec13,0.5,0.8,5,2155.0
906,rec13,0.2,0.6,5,2156.0
907,rec13,0.2,0.99,7,2156.0
908,rec13,0.3,0.6,5,2157.0
909,rec13,0.5,0.8,3,2158.0
910,rec13,0.5,0.7,6,2158.0
911,rec13,0.5,0.99,3,2158.0
912,rec13,0.3,0.99,4,2159.0
913,rec13,0.2,0.99,3,2160.0
914,rec13,0.1,0.99,8,2160.0
915,rec13,0.3,0.9,7,2161.0
916,rec13,0.1,0.8,6,2162.0
917,rec13,0.1,0.9,6,2162.0
918,rec13,0.3,0.99,5,2163.0
919,rec13,0.4,0.9,4,2163.0
920,rec13,0.5,0.9,4,2163.0
921,rec13,0.4,0.8,9,2164.0
922,rec13,0.2,0.99,6,2164.0
923,rec13,0.5,0.8,2,2164.0
924,rec13,0.4,0.6,5,2165.0
925,rec13,0.3,0.9,8,2165.0
926,rec13,0.5,0.99,1,2166.0
927,rec13,0.2,0.6,2,2166.0
928,rec13,0.4,0.8,2,2166.0
929,rec13,0.3,0.8,8,2166.0
930,rec13,0.5,0.6,0,2166.0
931,rec13,0.1,0.6,6,2166.0
932,rec13,0.4,0.7,0,2168.0
933,rec13,0.5,0.99,9,2168.0
934,rec13,0.2,0.9,8,2168.0
935,rec13,0.4,0.99,9,2169.0
936,rec13,0.3,0.9,0,2170.0
937,rec13,0.2,0.6,4,2170.0
938,rec13,0.2,0.7,2,2171.0
939,rec13,0.5,0.8,4,2171.0
940,rec13,0.3,0.99,0,2171.0
941,rec13,0.5,0.99,4,2171.0
942,rec13,0.5,0.99,5,2171.0
943,rec13,0.3,0.8,0,2172.0
944,rec13,0.1,0.6,0,2173.0
945,rec13,0.3,0.8,6,2174.0
946,rec13,0.1,0.99,5,2174.0
947,rec13,0.1,0.8,8,2174.0
948,rec13,0.5,0.7,1,2174.0
949,rec13,0.3,0.8,1,2174.0
950,rec13,0.3,0.99,6,2175.0
951,rec13,0.5,0.6,2,2175.0
952,rec13,0.3,0.8,7,2175.0
953,rec13,0.4,0.7,6,2176.0
954,rec13,0.1,0.7,8,2176.0
955,rec13,0.3,0.6,8,2176.0
956,rec13,0.1,0.8,2,2176.0
957,rec13,0.2,0.8,0,2176.0
958,rec13,0.4,0.9,8,2176.0
959,rec13,0.4,0.99,4,2177.0
960,rec13,0.4,0.6,4,2178.0
961,rec13,0.5,0.9,7,2179.0
962,rec13,0.2,0.99,9,2179.0
963,rec13,0.1,0.9,3,2179.0
964,rec13,0.4,0.9,5,2180.0
965,rec13,0.2,0.7,7,2180.0
966,rec13,0.4,0.8,1,2180.0
967,rec13,0.3,0.99,8,2180.0
968,rec13,0.3,0.99,7,2180.0
969,rec13,0.3,0.9,2,2181.0
970,rec13,0.3,0.8,4,2181.0
971,rec13,0.3,0.6,0,2182.0
972,rec13,0.1,0.6,9,2182.0
973,rec13,0.4,0.7,4,2183.0
974,rec13,0.3,0.7,0,2183.0
975,rec13,0.3,0.6,1,2184.0
976,rec13,0.2,0.8,7,2184.0
977,rec13,0.1,0.7,7,2184.0
978,rec13,0.4,0.6,2,2184.0
979,rec13,0.3,0.7,4,2184.0
980,rec13,0.4,0.99,5,2185.0
981,rec13,0.5,0.8,0,2185.0
982,rec13,0.1,0.7,6,2185.0
983,rec13,0.3,0.9,3,2185.0
984,rec13,0.1,0.8,3,2186.0
985,rec13,0.2,0.7,6,2186.0
986,rec13,0.2,0.8,4,2186.0
987,rec13,0.2,0.8,5,2186.0
988,rec13,0.2,0.7,3,2186.0
989,rec13,0.2,0.6,6,2187.0
990,rec13,0.2,0.99,4,2188.0
991,rec13,0.1,0.7,4,2188.0
992,rec13,0.1,0.99,0,2188.0
993,rec13,0.4,0.7,5,2188.0
994,rec13,0.3,0.7,3,2188.0
995,rec13,0.4,0.8,0,2189.0
996,rec13,0.5,0.7,4,2189.0
997,rec13,0.2,0.99,0,2189.0
998,rec13,0.1,0.7,3,2190.0
999,rec13,0.3,0.99,9,2190.0
1000,rec13,0.1,0.7,2,2190.0
1001,rec13,0.1,0.8,5,2191.0
1002,rec13,0.2,0.8,1,2191.0
1003,rec13,0.4,0.8,4,2191.0
1004,rec13,0.4,0.8,3,2192.0
1005,rec13,0.3,0.6,2,2192.0
1006,rec13,0.2,0.8,8,2192.0
1007,rec13,0.5,0.8,6,2192.0
1008,rec13,0.1,0.6,3,2193.0
1009,rec13,0.5,0.6,3,2193.0
1010,rec13,0.2,0.6,0,2193.0
1011,rec13,0.3,0.99,3,2193.0
1012,rec13,0.4,0.9,1,2194.0
1013,rec13,0.2,0.7,4,2194.0
1014,rec13,0.3,0.7,5,2194.0
1015,rec13,0.5,0.7,5,2194.0
1016,rec13,0.1,0.6,7,2195.0
1017,rec13,0.4,0.6,9,2195.0
1018,rec13,0.4,0.7,1,2196.0
1019,rec13,0.2,0.9,2,2196.0
1020,rec13,0.1,0.99,2,2197.0
1021,rec13,0.5,0.6,4,2197.0
1022,rec13,0.4,0.9,3,2197.0
1023,rec13,0.2,0.8,6,2197.0
1024,rec13,0.2,0.6,9,2198.0
1025,rec13,0.5,0.8,8,2198.0
1026,rec13,0.2,0.99,2,2198.0
1027,rec13,0.2,0.7,8,2198.0
1028,rec13,0.5,0.9,1,2198.0
1029,rec13,0.1,0.7,1,2199.0
1030,rec13,0.5,0.9,2,2199.0
1031,rec13,0.4,0.7,8,2199.0
1032,rec13,0.2,0.9,7,2199.0
1033,rec13,0.3,0.9,4,2199.0
1034,rec13,0.3,0.7,8,2199.0
1035,rec13,0.5,0.6,8,2199.0
1036,rec13,0.1,0.99,1,2200.0
1037,rec13,0.3,0.6,6,2200.0
1038,rec13,0.4,0.6,7,2200.0
1039,rec13,0.1,0.6,8,2201.0
1040,rec13,0.5,0.9,8,2201.0
1041,rec13,0.1,0.6,2,2202.0
1042,rec13,0.2,0.8,3,2203.0
1043,rec13,0.5,0.6,9,2203.0
1044,rec13,0.5,0.99,6,2204.0
1045,rec13,0.2,0.9,4,2204.0
1046,rec13,0.2,0.6,7,2204.0
1047,rec13,0.5,0.9,5,2204.0
1048,rec13,0.1,0.9,9,2204.0
1049,rec13,0.3,0.6,3,2205.0
1050,rec13,0.4,0.9,7,2205.0
1051,rec13,0.5,0.99,7,2206.0
1052,rec13,0.5,0.7,7,2206.0
1053,rec13,0.4,0.8,8,2207.0
1054,rec13,0.5,0.8,1,2208.0
1055,rec13,0.4,0.7,2,2208.0
1056,rec13,0.5,0.6,1,2209.0
1057,rec13,0.1,0.6,1,2209.0
1058,rec13,0.2,0.9,0,2209.0
1059,rec13,0.5,0.7,3,2210.0
1060,rec13,0.1,0.9,5,2210.0
1061,rec13,0.3,0.8,5,2211.0
1062,rec13,0.5,0.8,7,2211.0
1063,rec13,0.2,0.9,6,2211.0
1064,rec13,0.4,0.99,1,2211.0
1065,rec13,0.2,0.7,9,2214.0
1066,rec13,0.5,0.6,6,2215.0
1067,rec13,0.5,0.6,7,2215.0
1068,rec13,0.3,0.7,7,2216.0
1069,rec13,0.2,0.6,3,2216.0
1070,rec13,0.1,0.6,4,2216.0
1071,rec13,0.3,0.6,9,2218.0
1072,rec13,0.4,0.8,6,2219.0
1073,rec13,0.1,0.7,5,2219.0
1074,rec13,0.2,0.7,0,2221.0
1075,rec13,0.4,0.99,6,2223.0
1076,rec13,0.4,0.99,8,2224.0
1077,rec13,0.3,0.7,2,2225.0
1078,rec13,0.2,0.6,1,2227.0
1079,rec13,0.4,0.7,9,2227.0
1080,rec13,0.4,0.7,7,2228.0
1081,rec13,0.5,0.9,3,2229.0
1082,rec13,0.4,0.99,3,2230.0
1083,rec13,0.5,0.7,2,2230.0
1084,rec13,0.3,0.7,9,2231.0
1085,rec13,0.3,0.7,1,2231.0
1086,rec13,0.2,0.7,5,2232.0
1087,rec13,0.2,0.99,8,2233.0
1088,rec13,0.2,0.9,5,2234.0
1089,rec13,0.2,0.99,5,2235.0
1090,rec13,0.5,0.7,8,2238.0
1091,rec13,0.5,0.7,9,2241.0
1092,rec13,0.2,0.7,1,2246.0
1093,rec13,0.4,0.7,3,2247.0
1094,rec13,0.3,0.8,3,2248.0
1095,rec13,0.4,0.6,1,2250.0
1096,rec13,0.2,0.99,1,2250.0
1097,rec13,0.5,0.99,8,2252.0
1098,rec13,0.5,0.8,9,2261.0
1099,rec19,0.4,0.99,8,2347.0
1100,rec19,0.4,0.99,0,2349.0
1101,rec19,0.3,0.9,9,2349.0
1102,rec19,0.3,0.6,1,2351.0
1103,rec19,0.1,0.8,9,2353.0
1104,rec19,0.5,0.9,9,2357.0
1105,rec19,0.1,0.99,9,2358.0
1106,rec19,0.1,0.7,2,2360.0
1107,rec19,0.2,0.7,9,2364.0
1108,rec19,0.4,0.99,9,2365.0
1109,rec19,0.4,0.8,9,2366.0
1110,rec19,0.1,0.7,1,2369.0
1111,rec19,0.5,0.99,0,2369.0
1112,rec19,0.3,0.7,3,2371.0
1113,rec19,0.3,0.9,1,2373.0
1114,rec19,0.5,0.7,9,2373.0
1115,rec19,0.4,0.9,9,2375.0
1116,rec19,0.3,0.7,9,2375.0
1117,rec19,0.4,0.6,4,2376.0
1118,rec19,0.3,0.99,7,2376.0
1119,rec19,0.1,0.7,3,2377.0
1120,rec19,0.5,0.99,4,2377.0
1121,rec19,0.3,0.99,0,2377.0
1122,rec19,0.4,0.6,9,2378.0
1123,rec19,0.1,0.8,8,2378.0
1124,rec19,0.2,0.7,5,2378.0
1125,rec19,0.2,0.9,8,2378.0
1126,rec19,0.2,0.7,0,2379.0
1127,rec19,0.3,0.6,2,2381.0
1128,rec19,0.5,0.6,1,2381.0
1129,rec19,0.5,0.7,1,2382.0
1130,rec19,0.5,0.9,4,2382.0
1131,rec19,0.3,0.8,0,2383.0
1132,rec19,0.1,0.6,6,2383.0
1133,rec19,0.1,0.8,2,2384.0
1134,rec19,0.1,0.7,5,2386.0
1135,rec19,0.2,0.9,9,2387.0
1136,rec19,0.3,0.8,2,2387.0
1137,rec19,0.2,0.8,9,2387.0
1138,rec19,0.5,0.7,0,2387.0
1139,rec19,0.4,0.99,4,2388.0
1140,rec19,0.2,0.99,1,2388.0
1141,rec19,0.1,0.9,1,2389.0
1142,rec19,0.2,0.99,0,2390.0
1143,rec19,0.4,0.7,4,2390.0
1144,rec19,0.4,0.99,1,2390.0
1145,rec19,0.2,0.9,2,2391.0
1146,rec19,0.1,0.9,6,2391.0
1147,rec19,0.3,0.6,9,2391.0
1148,rec19,0.1,0.6,9,2392.0
1149,rec19,0.4,0.7,9,2392.0
1150,rec19,0.4,0.99,7,2392.0
1151,rec19,0.2,0.8,6,2393.0
1152,rec19,0.2,0.7,4,2393.0
1153,rec19,0.2,0.99,3,2393.0
1154,rec19,0.5,0.6,0,2394.0
1155,rec19,0.2,0.6,5,2395.0
1156,rec19,0.4,0.9,5,2395.0
1157,rec19,0.2,0.9,1,2395.0
1158,rec19,0.1,0.9,8,2396.0
1159,rec19,0.5,0.8,4,2396.0
1160,rec19,0.1,0.99,7,2396.0
1161,rec19,0.1,0.8,1,2396.0
1162,rec19,0.2,0.9,0,2396.0
1163,rec19,0.2,0.99,7,2396.0
1164,rec19,0.4,0.6,0,2397.0
1165,rec19,0.1,0.9,9,2397.0
1166,rec19,0.4,0.8,6,2397.0
1167,rec19,0.4,0.9,2,2397.0
1168,rec19,0.2,0.9,6,2397.0
1169,rec19,0.4,0.7,8,2398.0
1170,rec19,0.1,0.7,7,2398.0
1171,rec19,0.3,0.99,2,2398.0
1172,rec19,0.4,0.99,2,2399.0
1173,rec19,0.1,0.7,9,2399.0
1174,rec19,0.3,0.9,0,2399.0
1175,rec19,0.3,0.7,2,2399.0
1176,rec19,0.5,0.9,8,2400.0
1177,rec19,0.1,0.6,5,2400.0
1178,rec19,0.2,0.9,7,2400.0
1179,rec19,0.2,0.99,5,2401.0
1180,rec19,0.2,0.99,8,2402.0
1181,rec19,0.5,0.9,0,2402.0
1182,rec19,0.5,0.7,5,2402.0
1183,rec19,0.3,0.7,7,2403.0
1184,rec19,0.4,0.8,2,2403.0
1185,rec19,0.5,0.7,7,2403.0
1186,rec19,0.5,0.8,3,2403.0
1187,rec19,0.3,0.8,5,2403.0
1188,rec19,0.1,0.9,5,2403.0
1189,rec19,0.5,0.8,0,2404.0
1190,rec19,0.2,0.7,2,2404.0
1191,rec19,0.4,0.9,0,2404.0
1192,rec19,0.3,0.6,6,2405.0
1193,rec19,0.1,0.8,4,2405.0
1194,rec19,0.2,0.8,7,2405.0
1195,rec19,0.3,0.8,9,2405.0
1196,rec19,0.5,0.6,7,2406.0
1197,rec19,0.2,0.7,6,2406.0
1198,rec19,0.1,0.9,2,2406.0
1199,rec19,0.1,0.99,8,2406.0
1200,rec19,0.5,0.8,2,2406.0
1201,rec19,0.2,0.6,9,2406.0
1202,rec19,0.1,0.7,4,2406.0
1203,rec19,0.3,0.7,4,2407.0
1204,rec19,0.5,0.8,8,2407.0
1205,rec19,0.3,0.8,6,2407.0
1206,rec19,0.3,0.8,3,2407.0
1207,rec19,0.3,0.9,3,2407.0
1208,rec19,0.1,0.8,0,2408.0
1209,rec19,0.1,0.9,7,2408.0
1210,rec19,0.2,0.9,4,2408.0
1211,rec19,0.3,0.99,3,2408.0
1212,rec19,0.3,0.9,6,2410.0
1213,rec19,0.3,0.6,5,2410.0
1214,rec19,0.3,0.99,9,2410.0
1215,rec19,0.5,0.99,7,2410.0
1216,rec19,0.5,0.9,5,2410.0
1217,rec19,0.4,0.9,6,2410.0
1218,rec19,0.3,0.6,0,2410.0
1219,rec19,0.5,0.8,9,2411.0
1220,rec19,0.3,0.99,1,2411.0
1221,rec19,0.4,0.7,5,2411.0
1222,rec19,0.3,0.99,5,2412.0
1223,rec19,0.3,0.8,4,2412.0
1224,rec19,0.5,0.9,7,2412.0
1225,rec19,0.1,0.9,3,2412.0
1226,rec19,0.5,0.99,6,2412.0
1227,rec19,0.2,0.8,2,2413.0
1228,rec19,0.4,0.6,2,2415.0
1229,rec19,0.4,0.7,2,2415.0
1230,rec19,0.5,0.8,7,2415.0
1231,rec19,0.5,0.99,2,2416.0
1232,rec19,0.1,0.8,6,2416.0
1233,rec19,0.2,0.8,0,2416.0
1234,rec19,0.3,0.6,3,2416.0
1235,rec19,0.5,0.9,2,2417.0
1236,rec19,0.2,0.6,0,2417.0
1237,rec19,0.1,0.7,8,2417.0
1238,rec19,0.3,0.9,4,2417.0
1239,rec19,0.4,0.7,1,2418.0
1240,rec19,0.2,0.6,7,2419.0
1241,rec19,0.3,0.99,6,2419.0
1242,rec19,0.1,0.6,0,2419.0
1243,rec19,0.5,0.99,9,2420.0
1244,rec19,0.4,0.8,7,2420.0
1245,rec19,0.4,0.99,3,2420.0
1246,rec19,0.3,0.99,4,2420.0
1247,rec19,0.4,0.8,0,2420.0
1248,rec19,0.3,0.7,5,2420.0
1249,rec19,0.1,0.6,2,2420.0
1250,rec19,0.1,0.8,7,2421.0
1251,rec19,0.2,0.9,3,2421.0
1252,rec19,0.2,0.99,2,2422.0
1253,rec19,0.5,0.99,8,2423.0
1254,rec19,0.5,0.7,2,2423.0
1255,rec19,0.1,0.9,4,2423.0
1256,rec19,0.2,0.99,4,2423.0
1257,rec19,0.4,0.99,5,2424.0
1258,rec19,0.3,0.7,0,2424.0
1259,rec19,0.1,0.7,0,2424.0
1260,rec19,0.2,0.8,1,2424.0
1261,rec19,0.5,0.6,9,2424.0
1262,rec19,0.4,0.8,5,2425.0
1263,rec19,0.2,0.7,1,2425.0
1264,rec19,0.4,0.7,6,2426.0
1265,rec19,0.1,0.9,0,2426.0
1266,rec19,0.2,0.6,6,2426.0
1267,rec19,0.2,0.6,1,2427.0
1268,rec19,0.2,0.8,5,2427.0
1269,rec19,0.4,0.99,6,2427.0
1270,rec19,0.5,0.7,4,2428.0
1271,rec19,0.3,0.9,5,2428.0
1272,rec19,0.4,0.6,3,2428.0
1273,rec19,0.1,0.8,5,2428.0
1274,rec19,0.3,0.6,8,2429.0
1275,rec19,0.2,0.6,4,2429.0
1276,rec19,0.5,0.6,5,2429.0
